"","Sol.traitFec","Sol.traitzi_Fec","Sol.at.level.trait..1..RegionC","Sol.at.level.trait..1..RegionN","Sol.at.level.trait..1..Year1112","Sol.at.level.trait..1..Year1213","Sol.at.level.trait..1..z","Sol.at.level.trait..1..Year1112.z","Sol.at.level.trait..1..Year1213.z"
"1","-4.25951413947878","-4.3270866775885","-0.461259916967569","-0.976510996006719","0.399621623630056","0.316636639698589","1.19282886031349","-0.206857101590949","-0.0350142439565634"
"2","-3.55497815032604","-3.86146763172109","-0.318453990422121","-1.23854885786638","-0.26901442960499","0.172119890585401","1.07340576492192","-0.0602438015462329","-0.0367217776748246"
"3","-3.16140491206741","-5.19141536579823","-0.660392517992945","-0.656123178092984","0.791907464804823","-0.0404130701076511","1.03287888440093","-0.276986490120681","-0.00547434093198692"
"4","-3.08107865207454","-4.06738934595811","-0.67119353614151","-0.927942911179826","-0.352278974503625","0.191730143817527","1.0190373672168","-0.0487710264248144","-0.0700725214179396"
"5","-3.2417906691826","-4.28450480173742","-0.467284493256685","-0.956438079307631","-0.273000163681467","-0.769037650641472","1.0199793977762","-0.0689018674678503","0.162501493519544"
"6","-3.35749070909467","-4.34408953801475","-0.543697385235178","-0.719725770505548","-0.202297396979642","-0.0329698950299681","1.00548699817895","-0.0496130657526007","0.0267346338799082"
"7","-3.44222632994822","-3.59113941205785","-0.889299111748397","-0.217967667707315","-0.0105628511205492","-0.260754431967564","1.09503093146295","-0.0737682320198166","0.0594073637669703"
"8","-3.77234243264157","-3.94907851058147","-0.52391757524156","-0.492803954304045","0.291361895819077","0.247712377263138","1.12618120532516","-0.142383844383868","-0.0502451540132925"
"9","-3.07328774444292","-5.33198383382283","-0.753549720140251","-0.872931504618832","-0.196635147381679","-0.590624171413658","1.08248329871684","-0.11092203268184","0.0144568983967136"
"10","-3.04129928106324","-4.81997243558743","-0.751513621435543","-1.10070710465322","-0.246476714490122","0.0135429854600731","1.04189108066599","-0.151300472247453","-0.0845194205095372"
"11","-3.06102793572616","-4.41056222362973","-0.624642557064895","-0.977806849869718","-0.121848806521283","-0.630393552802868","1.09854469880553","-0.111698448294728","0.00251340622551839"
"12","-2.67187272035084","-4.77897807590713","-1.24124557088784","-1.17586397967124","0.271368998827249","-0.0366646242131302","1.04199241742411","-0.218409516618881","-0.0122002747137156"
"13","-3.44854590154239","-3.29608300802968","-0.396129909289117","-1.00495802188696","1.4193321313112","0.560923883269412","1.04692490661999","-0.400733313885829","-0.106633361665903"
"14","-4.25136901768457","-3.71960615698463","-0.266664623975574","-0.185718531753566","0.430647028282641","0.0801221444114076","1.13156695359818","-0.143436719881942","-0.00378568205062855"
"15","-2.93974919413493","-4.65730526143288","-0.641633988946479","-0.915182335991259","0.245523609370702","0.0187601198477161","0.978921828504901","-0.11702548154453","-0.016255619326226"
"16","-2.86778146113108","-3.95555289473122","-0.496817664047451","-0.478489411473531","-0.238882718498561","-0.724490699601974","0.946626354932358","-0.0289389695830022","0.104956006251359"
"17","-2.71682115593649","-4.65896976797579","-0.925500852738369","-1.35780024444213","0.173728027702904","0.182831104363346","1.02587820391356","-0.178793440713484","-0.0490374373141586"
"18","-2.54201950513223","-4.34947964053219","-0.681998616593752","-1.33020435499329","-0.130826891403241","-0.654949433908304","1.01487864615899","-0.124388136874536","0.0751325209808015"
"19","-2.53431040218709","-4.00107133572487","-0.674438087662911","-0.799480519807171","-0.2572293134855","-0.617384321717913","0.949709709185016","-0.0655166455267496","0.0829217709775615"
"20","-3.19944377796092","-4.36650502003244","-0.660670943227589","-0.902450147333932","-0.468371503722605","0.38329828705277","1.05347486794239","-0.035410859039863","-0.096184228284822"
"21","-3.24121602924939","-4.01435052402971","-0.502246299735568","-1.42184757939621","0.0357410108392999","0.446004784437765","1.07905237327015","-0.185693186349674","-0.150845026842051"
"22","-3.22074123026021","-3.22790117934648","-0.95888615588772","-0.922679669807147","-0.313084906324767","0.146684466549655","1.11846310178145","-0.0198911356225187","-0.0255542609371413"
"23","-3.1399394550401","-3.68948036159198","-0.491346833354567","-0.91831057335059","0.168805540057888","-0.0759070786296509","1.01134781672632","-0.110962161425385","0.0156404194165022"
"24","-2.78951818871905","-4.17799131903126","-0.844665601994416","-0.839453958543687","-0.20953972903693","-0.725694362495794","1.07378693067243","-0.131917965536834","0.0250321263472458"
"25","-3.72150018684832","-3.98138324168168","-0.68392736761138","-1.02906619531525","0.055088778743937","0.26208846988056","1.17884669002052","-0.183727788762462","-0.0564859877619459"
"26","-2.99058332008195","-3.56941083049693","-0.742399761736391","-1.73750673742472","-0.813093830795282","0.0253970620968244","1.07805185847465","-0.0162808662377603","-0.0478587502191404"
"27","-3.2956949395308","-4.41908833056233","-0.470769437164356","-0.729986809113319","0.375665288705327","-0.0274512391178361","1.01730794833133","-0.124985371854017","0.0212950647232793"
"28","-2.54718116709546","-5.67271544042343","-0.538409897237982","-0.488153325353287","-0.278251798049096","-0.850885429225446","0.954819602418306","-0.0754780310218465","0.113623133469621"
"29","-2.8667230879476","-4.80199549310101","-0.671388063302695","-0.669728959807224","-0.130177888447392","-0.51962075326305","0.997292872571084","-0.0729936547354889","0.064499195788122"
"30","-2.87346683729702","-5.2542719929897","-0.895481021188698","-1.18557860924194","0.15321769935462","-0.412433411424241","1.07834896285991","-0.200793109361447","-0.0203823916189449"
"31","-3.02533114778953","-3.6397576255129","-0.138056104607774","0.530265842429012","-0.732913684883857","-0.75171956991113","0.907939392017546","-0.00313535711777246","0.155210591075707"
"32","-3.51633772529321","-4.80641754031306","-0.4624084972775","-0.483356699099903","-0.108624929051206","0.0471987996563008","1.06287260277285","-0.0761253517455233","0.00382957431274237"
"33","-3.69595065218213","-4.59507240043841","-0.388256886259743","-0.867684053110838","-0.00389881627707427","0.19087215255385","1.09171681599763","-0.108474686146433","-0.0223283683389113"
"34","-3.22505416187506","-4.6320305472389","-0.931553385488969","-1.34379119473213","0.782146615738068","0.134013189997697","1.07839447117472","-0.286440656921655","0.0134780931139567"
"35","-3.4342267416856","-3.67450167373095","-0.454401314505401","-0.809224046678274","0.0805307121220269","0.262013237385091","1.12736719736671","-0.169489798211198","-0.103401163630143"
"36","-3.50076384197552","-3.80466636369466","-0.459758747813017","-1.13878359872028","-0.410455390987841","0.284142107846112","1.09152704705946","-0.0166153940469013","-0.0520867017996301"
"37","-2.99363723808107","-5.04321289544689","-0.878191879530765","-1.5796266055276","0.0388926574743929","-0.431733642757857","1.10099836216469","-0.189550922772837","-0.00309619605521758"
"38","-3.25161241049895","-4.49284963228476","-1.034501788527","-0.943626622148994","0.0509854979943996","0.119436069526745","1.04747355274525","-0.0847488446668173","-0.0200366216043566"
"39","-3.89366715090942","-3.6122241669117","-0.130811748934564","0.146714865660611","0.475849120082601","0.241308303442816","1.12736153154981","-0.213581274512436","-0.0647034527152218"
"40","-3.28172395391211","-3.91347563970205","-0.429378498261719","-0.551152006957459","-0.249173425111184","-0.193520984769167","1.00854624297135","-0.0570500332356087","0.0698787945335767"
"41","-3.01642858577236","-4.43907669971944","-0.431254710476799","-0.697030135759869","0.377422912003753","-0.505559600236973","1.0025206996874","-0.190600437038436","0.0767541934469301"
"42","-3.51001757459591","-3.9104790083885","-0.269308620017025","-0.704173041904502","0.486969636982965","0.0336648072923653","1.046620961641","-0.150243376372062","-0.00669693035998527"
"43","-2.92107062260278","-5.17381940632484","-0.995329799556906","-1.28582759037656","-0.0178026550374501","-0.172319039515813","1.04601001640737","-0.189917357862846","0.00956444089109601"
"44","-3.38082307093047","-3.65124111721171","-0.148809467154949","-0.549291061099141","-0.294639912711531","-0.699503312652791","1.03898704722403","-0.0584851403528869","0.0869062727098397"
"45","-2.99754421181193","-4.66487359342828","-1.06816761168388","-1.03935711460482","-0.470237802030996","-0.0476220078410255","1.05341992051094","-0.0630950868754277","-0.000217993089143732"
"46","-2.81411877396881","-4.5471311540627","-0.844149539886478","-0.762716958767321","-0.605663340809869","-0.966408493184935","1.029949864679","0.0111195897023009","0.168759519428963"
"47","-4.03954188840408","-3.61687906869031","-0.743218008632579","-0.54858418335781","0.0466325173789239","0.88930341692198","1.14609450274472","-0.0979948509693808","-0.101410178492097"
"48","-3.24836215617597","-4.09904438325592","-0.409103146403008","-0.983977189077079","-0.410183775651029","-0.387466817920416","1.07355399227916","-0.0816217845315589","0.0155679908229034"
"49","-3.60397755093881","-3.73953224819353","-0.505172473719862","-1.32678495392869","0.275675226748081","0.301455767387516","1.10575811386914","-0.223759020383506","-0.0713622731570363"
"50","-4.389957656113","-4.50964305680552","-0.00389068123629835","-0.407876697296546","0.496393602415732","0.508787586239598","1.11361558186205","-0.188825754297926","-0.0276805489682222"
"51","-3.06241072323443","-3.72449696812024","-0.499392196372204","-1.28088580883532","-0.268827288232822","-0.677113541560994","1.03962646222387","-0.125998433598461","0.0742170313543009"
"52","-2.9699735895257","-4.21768881939423","-0.421321085520125","-1.19344281313847","-0.294341808045289","-0.00362612634080989","0.997854129879231","-0.0496423435833469","-0.0360764483627752"
"53","-2.81942885939871","-5.57043433370972","-0.959318704364083","-1.25693962248413","0.336729139862492","-0.721534671329472","1.0626565671356","-0.220240725545232","0.0750124377525426"
"54","-3.05436771369201","-3.89985886543961","-0.597475188107174","-0.90196660830767","0.078322267440458","-0.130890083769682","1.03786796122833","-0.150050279837909","-0.0264561205347482"
"55","-2.63354607304037","-4.90237366295944","-0.744633082740924","-0.614333930318796","-0.24109229210121","-0.423410944438577","1.00589137644769","-0.0570371747554278","0.020782764202944"
"56","-3.53300586358607","-3.9830990075756","-0.889949745744396","-0.741607058996186","0.819970163536812","0.773072624192932","1.10398641476501","-0.236394070030961","-0.14234339897698"
"57","-3.30130415844372","-4.24773133503919","-0.587342945472552","-1.34015813134817","-0.49838396381303","0.574602668066387","1.09895189059815","-0.0601181405769862","-0.191558538375431"
"58","-2.89010681927135","-3.64393033230265","-0.859914313403189","-1.45588382270759","-0.329615475426777","-0.0915936409141817","1.02385898092816","-0.0153474568620962","0.0349869318753053"
"59","-3.93366988137843","-3.8111697571757","-0.541628323642679","-0.856541393729961","1.03252971265983","1.05467453692318","1.12475635648703","-0.328485074554253","-0.17195058097049"
"60","-3.10115686567854","-3.87889716324653","-0.503131451572514","-0.463078010450887","-0.518772508104254","-0.152832263756019","1.0155347059823","-0.0458339756258429","-0.000653911354996225"
"61","-3.34996555307135","-4.32206410804372","-0.354194985691308","-1.09917656060616","-0.126493867700003","0.0259481901790988","1.03668950499132","-0.0704087821779542","-0.0144637166262979"
"62","-3.41992766975847","-3.52277173987633","-0.754282472214986","-0.90263415995478","0.0536405916098204","0.923575292864586","1.06383717300487","-0.104268928418912","-0.167291071945068"
"63","-3.51779147112006","-4.01533411499142","-0.356461287976493","-0.803807927199798","0.22287905207662","0.0705885304361681","1.09264521017319","-0.177515740825761","-0.039050368407585"
"64","-2.82333721507606","-4.50602679821323","-0.701603618217165","-1.9972933934015","-0.415106659269088","-0.449592478648792","0.988257705367392","-0.0391475186572541","0.051915035911955"
"65","-4.0953520426448","-3.82332357291166","-0.262225383617334","-0.635932958566681","0.833768954791096","0.152655564604141","1.09117750753481","-0.18147230666757","0.0127561282377332"
"66","-2.50124214192686","-4.09190775642933","-0.73162884227224","-0.926473385714833","-0.117958775100984","-1.24831093385937","0.933406655588402","-0.138728801486932","0.225105576580227"
"67","-3.32384731747591","-4.24115323220855","-0.611661614771844","-0.273192336576645","0.249908102302341","0.409696867808326","1.05273116187041","-0.144699268102965","-0.104867208919728"
"68","-3.17955953201834","-4.29946903393127","-0.680062662558351","-1.15213453126924","-0.370016148716136","-0.0424899304012957","1.06276744149889","-0.0350004126544214","-0.0625455656674457"
"69","-3.08358948948298","-4.02917223422851","-0.534098773757625","-0.408775141723725","-0.0242774362843378","-0.841073196350766","1.05266326197141","-0.128285767127018","0.0842807895619432"
"70","-3.2930143593683","-4.36323119641821","-0.477334986158054","-0.968664351120056","-0.0345231030300909","-0.0766329649113056","1.05605348940844","-0.150684917808304","0.0321826532899738"
"71","-2.75435258066886","-4.55482506337602","-0.824678800708837","-1.30354735405671","-0.487231295771116","-0.274738110231433","1.00218438026908","-0.0361176860717445","0.0419357717966891"
"72","-3.16141334404419","-5.07813842607081","-0.546722663204004","-1.12162083290974","-0.745906914666896","0.102972021107615","1.06494604994768","-0.0151627201893816","-0.0190217453808089"
"73","-3.28349621113571","-3.37042261898681","-0.963494069086233","-1.28554586394872","0.214872559909793","0.01879763489096","1.08678085591106","-0.150416009776007","0.0297271454872424"
"74","-2.9581867581517","-4.24197719755272","-0.938746816308746","-0.916738130823281","0.530900307912915","-0.0498603102659388","1.03120210776952","-0.205710364576725","0.0331011127612119"
"75","-3.54806135267304","-4.42743550874262","-0.938417820870994","-1.13112334352634","0.826277511670382","0.602244563328477","1.1171810845376","-0.313426443170999","-0.0280773890135134"
"76","-3.55475683525168","-4.06705680525318","-0.335753091691724","-1.0154617126225","-0.77330553981211","0.658494275161194","1.03832761284239","0.0548808980503816","-0.108158780269553"
"77","-3.57045575651754","-3.86812815807222","-0.483379185355582","-0.34653482476988","0.0399646400876723","-0.268289099521877","1.09456958435445","-0.146068831347477","0.0524219215836119"
"78","-3.09401889140961","-3.9399275127771","-0.693837535567578","-1.15547671583401","-0.427279543921384","-0.257480237426457","1.07089901554317","-0.0274808006843506","0.0261173649252027"
"79","-3.0978788060762","-4.51152256339645","-0.113274688246758","-0.588646524537236","-0.0582789239003712","-0.736045899364264","0.96130179517169","-0.110966061828989","0.151663580661654"
"80","-2.91823760543358","-4.64435079402492","-0.188907013799066","-0.610286897546828","-0.674512385928586","-0.604749105147185","0.972545984402237","0.00811384833583456","0.0865935621902208"
"81","-3.35603652616958","-4.57787911216228","-0.669012177001378","-0.878531914436621","-0.246633220524735","0.0106841522974309","1.06422758226929","-0.0508949993094197","-0.0189654964516297"
"82","-3.26452693892852","-4.58724821904674","-0.744916719804384","-0.319368881369198","0.240209345799465","0.765140317504701","1.1277808868899","-0.202456968304442","-0.252755286365957"
"83","-3.06540767472687","-4.39634698620408","-0.56302836593342","-0.727915577367887","0.0123053492700276","0.241026653837001","1.02806720516977","-0.154321161031918","-0.112836337767753"
"84","-4.32440370643214","-3.77400734880185","-0.012029289626598","-0.756619583006464","1.04764774640871","0.538381126282238","1.14186979441693","-0.238154971123564","-0.0948285315027614"
"85","-2.88012653929725","-4.78316931839546","-0.828765380438019","-0.904992633781914","0.629913605526459","-0.17419535342195","0.95520919237121","-0.209801625146367","0.0537597336837629"
"86","-2.82853357865423","-4.11742038241234","-0.926132865134049","-1.56854559272595","-0.414530184346542","-0.27152056372542","1.04264859710328","-0.0843131681633467","0.0313044262365775"
"87","-3.36458092207536","-3.90306432930534","-0.687238032916519","-0.978492989019252","-0.63716031146191","-0.145099379065743","1.0770538872658","0.0108373504139976","-0.000983156334381903"
"88","-3.50698895930998","-3.90042240576594","-0.655267581503869","-0.858580034583148","0.158460005434384","-0.0272538159283959","1.07844947564998","-0.127033123851511","-0.000276316788243312"
"89","-2.55879328289293","-4.89250810448473","-0.869636473181984","-1.11004625269167","0.741378942156837","-0.196310713809592","0.944347873482249","-0.314180355708018","0.04565072848448"
"90","-3.13961699843607","-3.81548548433716","-0.93378232258528","-1.03665004681174","-0.687195862745864","0.201734020417925","1.0273739908471","0.00469877349691748","0.0107548461177084"
"91","-2.6657100314434","-5.02216651059003","-0.748827656496777","-0.713784064511797","-0.187968346103351","-0.0538051230484954","0.971758518815495","-0.0771469418126347","-0.00732814736518992"
"92","-2.71262295996966","-4.83296481668958","-0.706855507462756","-0.937800075858572","-0.288098033235848","-1.24136434283247","1.02704007751514","-0.0393937379934836","0.149963212277185"
"93","-3.33457703405082","-4.08494000202371","-0.632022538996333","-0.717335619922609","0.324735787946645","-0.000735373819840078","1.06838845535584","-0.174458115311196","-0.0404634104420071"
"94","-3.83336916222071","-3.28498465070496","-0.186984074789391","-0.501404992657899","-0.147832013260277","-0.117963240221129","1.14066702367067","-0.11846270275562","0.0100589340626822"
"95","-3.33274538932252","-3.73307208944637","-0.566418786675763","-0.917868016232802","-0.578715789110751","0.0521505230617166","1.04076715356301","0.0233679349198503","0.0182118385368693"
"96","-2.95105058198239","-4.16154316785108","-0.721437269479528","-1.58210144419418","-0.234213712735334","-0.517167692410595","1.07490760081006","-0.114879521905255","0.0591193442647212"
"97","-2.95785574125681","-3.53905401689109","-0.304903508327684","-0.698596396497628","-0.23020696503025","-0.442472842706857","0.971989842410034","-0.0536074600234406","0.0578856864488916"
"98","-3.52443769415646","-3.73244857157059","-1.1309114941002","-0.888000022318483","0.914864055844144","0.841692717651134","1.12884167641803","-0.239419643621675","-0.139745166138906"
"99","-3.30172993505599","-3.79816333161985","-1.04864959291289","-1.23160739578469","0.722738758151335","0.725716775401467","1.0854210906822","-0.245083076714966","-0.0835489037648079"
"100","-2.8323215484788","-4.63592415891102","-0.2951763523018","0.0347745695831144","-0.531097241443743","-0.976867489870164","0.936858391260257","-0.0158793585468026","0.172181836664654"
"101","-2.95452802692987","-4.73448872386087","-0.511106444720632","-0.840078722264109","0.15188442892556","0.00145877433485943","1.01190132469879","-0.183688824834518","-0.0284985948176965"
"102","-2.99868434673859","-4.24431313997207","-0.466222251559256","-1.16868934012481","0.699626830771948","-0.41223612469354","0.991898172158111","-0.293650602548602","0.0620835996770741"
"103","-3.32014578122858","-3.40885869284372","-0.643873839008405","-1.44769339168162","0.28313564422836","0.47195020846203","1.1044214003653","-0.193332121488588","-0.122600917431444"
"104","-4.55556998085893","-3.25197544854793","-0.432649994232134","-0.921349769159911","0.412608497141515","0.613439981005217","1.23340007533123","-0.127944925452156","-0.0901721948435427"
"105","-3.50907509215285","-3.92601263653048","-0.325565890945908","-0.315423071658487","0.525011849796615","0.368566165778903","1.02460119723839","-0.178772269336821","-0.0661779865992451"
"106","-4.5738095752879","-3.6501573982735","-0.300112814454988","-0.303612252042536","1.34420928378209","0.675907228755947","1.26115308006493","-0.264637820153721","-0.10870948883241"
"107","-2.78201575481742","-5.1672370219203","-0.729855557675464","-0.96715069147728","-0.0611925770421422","-0.40623629961049","1.02816017249939","-0.134658962690207","0.0428820203817461"
"108","-3.07777695047695","-3.88141681957143","-0.668067944528729","-0.860654173710671","0.141911680341358","-0.0671887611886781","1.05588335468217","-0.193615366610626","-0.0201978699809854"
"109","-3.17142016402518","-5.02218364254881","-0.325183810083236","-0.510812848829798","0.331768283398186","-0.3679941750079","1.00494431030761","-0.175281735577304","0.059984382814988"
"110","-3.54434114530225","-4.10613356795697","-0.670832291600707","-0.886275702650718","0.252801277235628","-0.582081706329501","1.16591339582643","-0.1784672010849","0.0141323959500219"
"111","-2.94971199704204","-4.64650538736138","-0.763018947478884","-0.716625834817186","0.0282766816072498","-0.400282514115305","1.04442662501955","-0.155347590505718","0.0276732340871367"
"112","-2.68314434044814","-4.25563822663711","-1.08600240084364","-1.06735566387969","-0.2154257789529","0.0130780786468209","0.9963172238777","-0.107790124833193","-0.0301831946851905"
"113","-2.68512301216579","-4.50609006470039","-0.624064161509688","-0.91069849487515","0.164894859757671","-0.497245181824191","0.975627539370248","-0.192466979991728","0.0381720088945503"
"114","-3.1263704855679","-4.32557282561911","-0.860095861197249","-0.906723475680987","0.542564490030565","-0.380776415461011","1.06268614225984","-0.233319544104386","0.0243439451058561"
"115","-3.16007945938131","-4.10585938774317","-0.584335391194907","-0.741656423950399","-0.678529566217105","-0.522372369726612","1.05436295269183","0.0266128354172758","0.0872722259118428"
"116","-3.46270740806924","-3.77860598739185","-0.27311511738727","-0.539557082528232","-0.30214776079922","-0.106607840516762","1.04642664696694","-0.0310652551014912","0.0342867286487144"
"117","-3.43208514743426","-3.82125880298839","-0.68387646905302","-1.0737573387892","-0.0806896193491224","0.71643233088184","1.08014193174835","-0.114988257327531","-0.114326228977612"
"118","-3.74906037168131","-3.59671010443547","-0.489648100657949","-1.26143910588018","0.200655482183578","0.645819186368743","1.11184910349169","-0.152246244183836","-0.0824081661729675"
"119","-3.04823592095488","-4.33280141724448","-0.707860622982541","-1.53907787134537","0.0239180721355625","0.12542424015995","0.992345488756722","-0.134178183828308","-0.0262359461458292"
"120","-3.88702733299259","-3.62818871211607","-0.568273137614819","-1.26985565069506","-0.164919804120326","0.487030884551673","1.12916658091559","-0.077274793515247","-0.0284373279621274"
"121","-3.43727361583859","-4.03715781145536","-0.500924552816037","-1.38755889553539","-0.0543900925583014","0.0215882803927327","1.06598967786627","-0.0785263419474249","-0.00132622731701093"
"122","-2.99605243834935","-3.90267745644433","-0.371735131911251","-0.769784616159599","-0.348433283350117","-0.439049249572907","0.971485551633715","-0.0559768088234739","0.0390126881918795"
"123","-3.35358662391342","-4.44517711355835","-0.826401011929578","-0.576536317476847","-0.378301931649508","0.278791471681367","1.09185003201679","-0.0556955126003259","-0.0100447133325752"
"124","-4.27579377724707","-3.4342064630124","-0.3400549541935","-0.735426234492498","1.23592694035942","0.577655451645836","1.1813107892547","-0.370281589704754","-0.132007530920621"
